,Text,Label
35,.@soyalt_es estaremos atentas a las novedades futuras. ¡El final del verano no será igual sin vosotros! ,negative
36,Ayer me quedé dormido xdddd lo peor esque sigo reventado ,negative
37,"Confirmao tengo el pie roto, he notado como el puto hueso se movía ",negative
38,"@lmg muchísimas gracias Luis  Tú también eres un ejemplo de constancia y buen trabajo, espero que os vaya todo genial!",positive
39,Tengo una adicción muy seria al burguer King necesito ayuda profesional ,negative
40,"Me dice un pajarito que ahora mismo no puede reservar en la web de BiBo, lo nuevo de @danigarcia_ca. Espero que sea por la demanda. ",negative
41,@cobos_rebeca A ti por responder! Espero y deseo que te salgan nuevos proyectos!! Besitos!! ,positive
42,@PUUNISSHER @KingKongJulen @xCoorsa @Yuniiiiitoo @YouTube oye corsa  que yo no he jugado contra puni en lan,uncertainty
43,Estoy preparando muchas cosas para que el especial sea muy especial ,positive
44,"Solo porque UNA persona diga que me conoce y opine sobre cómo soy, y convenza a otra de ello no significa que sea así ",litigious
45,"@TeAbroUnaNueva porque no vives en Madrid!!  bueno yo estoy ahorrando, yo lo intento jo y si no pues en la cola y ya quedaremos a parte..",uncertainty
46,"@fonzeff @malenko_ @girotix Eso me temo, mucho calor y mucha gente por todos lados, lo malo de viajar en agosto ",negative
47,"@Jordicanal64 Pues si no fichan ""lo que sea"" además de un ridículo espantoso igual QSF nos deja plantados...esperemos que no   ",negative
48,@virsnroses cuando estén los 20 contactados y aprobados se publicará el listado en nuestra web ,uncertainty
49,"@edu_rnieves Te la recomiendo, parece monótona pero hay capítulos que vuelven a subir el interés ",positive
50,Ya no tengo capítulos de Juego de Tronos para ver. Me siento vacía. ,negative
51,"@goetha Jajaja se aprovechó lo ke pudo, ya se fue a currar pero mañana descansa  mucho lío entonces no? Y con el malagueño que tal?",positive
52,@futbolero93 solo recuerda que Iman es tranquila ,positive
53,"@AlteaLaSueca en el debate que he estado leyendo, en el blog de Silvio @citaconsilvio lo pone el gran @feliuvicente citando al Che. ",uncertainty
54,"comprendo que te molen mis tattoos, pero no te los hagas 'iguales' ",litigious
55,@_betterton @juanrallo para cometer atentados terroristas (2)No creo que entonces existiera el burkini ,uncertainty
56,@cayusollo pues necesito un audio para el próximo episodio ¿te animas? ,uncertainty
57,@morbosaborealis jajajaja... eso es verdad... aquí no hay uno cuerdo ,negative
58,@xqwcrp @xoancarV Un lapsus advertido gracias a @Cascarelo y subsanado. Gracias por tu aportación. ,positive
59,@ManuBarba Lo feo es llegar al reina sofía y que los descuentos de estudiante sean para menores de 27 años ,negative
60,@IvnLz el resto puedo dudar pero de ese grupo lo tengo claro ,litigious
61,@Pirata__Roberts hay gente muy buena trabajando duro en @SpheraSports. Palabras así impulsan  @Eliperezup,positive
62,"Ah vale, me suelta la puta subnormal, te estoy llamando. Le digo que no me sale y dice ""ah, es que tengo el wifi apagado"" ",negative
63,@Adriansoler espero y deseo que el interior te cause lo mismo ,litigious
64,"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",negative
65,@Tabernita @ptraciogg pregunta seria.  para cuando kedada/cañas de gente twittera de la zona? ,uncertainty
66,"@GarbiMuguruza Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos. ",positive
67,@feralcazar_ es grasioso porque en vez de aspirar a ser alcalde aspiras a concejal... ,negative
68,Hoy quiero hacer otro juego de estos de tw pero esque son todos iguales ,negative
69,"@Eleder_ Que tampoco ahora mayoría absoluta, eh? ",uncertainty
70,Por desgracia el sorteo que tenía pensado hacer es sólo para gente de Europa  Ya haré más sorteos para todo el mundo!,negative
71,"@Paco_Jone Qué fácil es quedarse calladito, bajarse los pantalones y no decir ni mú... Cuánta ignorancia en tu ""opinión"". Saludos ",negative
72,YoMe cagoEn los muertosDe todasLas bacterias malignasDe miGarganta.,negative
73,@reyminguela20 la próxima vez que vaya a Madrid no estarás en mis planes. Maldita ,negative
74,"@serbailop Totalmente. Aunque la post-tertulia ha sido muy interesante, hablando de todo esto, y la evolución (e involuciones) del cine ",positive
75,"@sosagraphs Pues tan sencillo porque en su día me puse a hacerlo y es de lo que mas encargos me hacen, aparte tengo mas estilos crack ",positive
76,@flyfap no había parada pero he visto una rotonda mu bonica en la que ponía Nules ,positive
77,"@hayar_96 abandoné mi tierra y llegué justo ayer a España, estoy sensible, te odio ",negative
78,"Ahora que estoy en Madrid casi no puedo hacer fotos chachis, solo a mi careto y no ",negative
79,@Eduardo_Pers Ps que las exterminen. Por mi salud mental  (y pa que pueda dejar de hacer el ridículo por la calle jajajaj),negative
80,"@Kosto_Trading @juanrallo Lo de prohibir el casco e ir enmascarado también es arbitrario y sectario, no? ",negative
81,@lirondos Ya lo tenía fichado y tengo ganas de darle uso  ¡¡Gracias!! ,positive
82,@elapersw buenas tardes! Se puede pasar? ,uncertainty
83,@radioskylab_es ¡Pero explicar a fondo las zonas habitables y que condiciones necesita un planeta para serlo! ,uncertainty
84,"@LibrosdeMaria no sé si hubo más gente, pero ayer te tagueé yo  ayy, Hannibal es que moooooola tanto!",positive
85,#Otegi inhabilitado   #EsLaSentencia Mujeres tapadas hasta los ojos #EsSuCulturaTeneis un sentido inamovible del mundo y de la vida.,negative
86,"@santicid ay, gracias. Lo malo es que ese es solo para primer viaje. Pero mil gracias igualmente ",positive
87,"Madrid está lleno de comida y crushes, no me llevéis de aquí ",negative
88,@albueto @ferderer2 @TipsterApuesta los reyes magos son mas reales que este ,negative
89,"Es worth para coger el bonus, pero es mucho más divertido luchar ",litigious
90,"@SirDeschain @ChicaCascabel @reptarazul más bien tas tenía aprecio por raistlin, yo creo que al mago le daba un poco igual todo ",negative
91,"@Asukawachan Gracias  ya me pasó una vez y los antibióticos fueron milagrosos, estoy deseando que vuelva mi madre con ellos ",positive
92,@iwanancho quiero un Linoone con Tambor y Velocidad Extrema pero es de esos especiales de generaciones pasadas que ya no se puede ,negative
93,"@Tidxs_ 27. Parece que las cosas no te van muy bien, espero que todo mejore, que todo el mundo merece ser feliz ",litigious
94,@amartino @yagoperrin los dos amigos menos quejicas que tengo ,positive
95,@MatiDiazWarrior @severinoiezzi @Maxisanchez06... ¡¡Nos sumamos a la felicitación a un grande!! ,positive
96,"Eso sí, demasiada sobredosis de guiños, cameos, homenajes, frases y planos repetidos de la original. Pero bueno, se acepta ",litigious
97,"@David_Goen00 venga jimbre, lo que debes haver es hacerte cadista ",litigious
98,Dio tener un perro es la ilusión de mi puta vida ,positive
99,@RoyalDarjeeling Muy mal!!! jajaja mas Geralt de rivia y menos juego de tronos ,negative
100,Por qué me gusta más tu personalidad que cualquier espalda ancha ,positive
101,@SergioSmiles Mirate D gray-man desde cero puta ,negative
102,"@BerothW Por supuesto, en el Mercadona.Hombre, encima que soy crush de alguien ",litigious
103,hay alguien apuntando a mi ventana con un laser define pesadito ,negative
104,@carlotalotalota Me apena que haya pasado esto porque la idea de crear un colectivo estatal con divisiones locales era algo poderoso ,negative
105,"odio a lucia la vd, mi amor hacia ella es una gran tapadera pa comer nutella en su casa ",negative
106,No entiendo de verdad porque la gente cree que en realidad me la suda ,negative
107,@dovesandletters @SeveZubiri @Lady_Lolita @teleSURtv ese es Seve que se pone exquisito. Yo más de andar por casa (menos florida) ,litigious
108,"Llevo como una hora repitiendo ""No debí haber bebido ese último Monster"" teniendo que madrugar Mi vida.",negative
109,"@BrujadelTuiters . Estas palabras, del Poema, INSTANTES, son de Nadine Stair. Escritora norteamericana, a la q le gustan los helados.  ",litigious
110,preparándome un colacao pa olvidarme de aquel bacalao... ,litigious
111,gracioso bc en la película de Nunca apagues la luz utilizan luz negra y hoy he llegado a casa y han puesto uno en el baño ,positive
112,nos lo habíamos encontrado y estaba asustado cruzando una carretera y al final nos hemos tenido que marchar sin él. ,negative
113,"@unculemadrid si al final acabamos hablando un rato, era muy simpática  @jovigobi",positive
114,@PanchoGustavo tío peguemos al Lau Sigues teniendo mi primer grinder?,uncertainty
115,Este año el Madrid hará triplete y si lo hace me rapo al cero  grabad el mensaje jejej #ChiringuitoPiqué,positive
116,@valenciacf Mis sentimientos y mi orgullo por el Valencia son muy grandes. Yo quiero lo mejor para el Valencia. ,positive
117,"@przuppo @lolap245 me quedo con lo primer ""un pensamiento en un clic"" ",uncertainty
118,@Landspecies y sentimos empatia hacia cualquier ser vivo sin distinción ,positive
119,Gracias tormenta por aparecer justo cuando me voy a meter en cama solita ,negative
120,@Monysito pues pocas cosas más bonitas puedes ver en la vida oye ,positive
121,"@Graffitera23 qué hermoso!,es bueno desviar la mirada al cielo y a las nubes de vez en cuando,abajo está jodido.preciosa foto,mil abrazos ",positive
122,@Monysito en la vida puede verseme una teta porque cuando me eche la foto no estaba desnuda ,negative
123,"@juanrallo Ya, ya. El edificio A sí, el edificio B no. Facilísimo de articular ",positive
124,Mañana es muy probablee que caiga un directo!! Y ya sabeis lo que pasa en los directos... ,litigious
125,@Paloma_cv12 el club de la comedia se ha quedado demasiado grande #monologuista Jaja ,litigious
126,"Lamento decirles que ya no soy calvo, mi calva perfecta se ve opacada por mi pelo ",positive
127,@Jorgeoneer ya pero no soy mucho de pc. No es muy potente el mío ,negative
128,"@MiguelBarranco5 @llautet @BelenFGonzalez @pastoreta1 @BetEmilio @txemadomi @Minadeideas hola miguel no,ahora estoy en ella ",uncertainty
129,Nominada por @learamartell  Aquí van nuestras pelis y nuestros taggeados.  https://t.co/hWqxW19Rjr,uncertainty
130,Ya me está jodiendo la tarde Pep...bueno me.voy a dar un.paseo ,negative
131,"@aitor48 Prohibirlo, no. Se pueden hacer campañas, pedagogía... y no aplaudir como están haciendo muchas pseudo-feministas  @ladypalo",negative
132,@Lahierritos pues sabran més q jo  *curso CCC de mirones y mironas ,negative
133,"He puesto la radio solo pa escucharle jajajajajajaja ai, que ganas de verle ya ostia ",positive
134,@Slow_Dancer_ TOTALMENTE  Pobre Gappy... que inocente es  no sabe con quien se ha encontrado.,negative
135,"@Tidxs_ 2. Hace mucho tiempo hablabamos por skype por un amigo en común y estaba guay, además de que eres muy mona! ",positive
136,"Buen partido a todos @overgame_org , suerte en la final de losers y a ver si nos volvemos a ver en la gran final. Saludo a esos casters ",positive
137,@levante_emv @valenciacf Un capullo menos en el Valencia. Si no esta al 100% con el Valencia lo mejor es venderlo. ,negative
138,@Angela_M_A_ hombre me dices que se oía mal  yo soy defensora de Amaiah a morir JAJAJ,litigious
139,"Quiero que vuelva el invierno  y ponerme pantalones largos y chaquetas y sudaderas y abrigos, puto verano.",negative
140,Pensar en irse pronto a la cama y ver que dan 2 capítulos de #minorityreport la mejor manera de alegrarse la noche ,positive
141,"@DaniRS95 somos el PACMA, a todos caemos bien pero nadie nos quiere.Lloremos juntos ",negative
142,Cuando sufres porque no encuentras emulador para jugar al pokemon rubí en iOS 9.3.4 ,negative
143,@Lentejitas @Manuj_Hidalgo @lupesb77 convenciendo a mi hija mayor para verlo ,uncertainty
144,@ideiazabaldu no queda ni un país árabe laico... Hasta con Argelia y Tunez están acabando ,negative
145,Estoy muy nerviosa por el partido ,litigious
146,"@olivares_javier Intentan salvar a Lincoln como Julián con Lorca... Aparte de que es una copia descarada de MdT, no se parecen en nada ",negative
147,"@_tontonina porque somos de Móstoles, salir de nuestro ambiente es difícil ",negative
148,ola wapa k tal stas?? spero k no seas una sorra kmo las otras xikas - machirulo QUÉ COJONES JAJSAKJKJSADJJSJASJAJAJA,negative
149,@sweetbiix pues ahí lo tienes. Si tú no huyes entonces eres una luchadora y no una cobarde no? ,positive
150,Es conveniente tener un Gobierno democrático que cumpla su función politica. NO lo es tener un Gobierno que representa la #corrupciónPP,negative
151,@ann_lloret99 @luv_m0ney_party los salidos son los q suben cosas a esa página no yo ,negative
152,"otra noche hasta las 4 de la mañana despierta, aburrida y sin sueño, lo veo venir... ",negative
153,@CrususMusus_ me lo apunto en la lista de cosas posibles de hacer ,uncertainty
154,"@ShawnUpdatesSA esta no es, le tienes que dar a US Store, solo se vende en US y Canadá  por ahora claro.",negative
155,Es triste que casi todas mis series acabadas hayan sido porque las han cancelado ,negative
156,@adri_buzo @FulgenLison Nop. Pero ahora me queda más claro el asunto  Gracias !,positive
157,Sólo quería hablar con gente en verda ,litigious
158,como entraba una conversación de estas largas de hablar toda la noche con alguien ,uncertainty
159,@Kosto_Trading @juanrallo O ponerte un casco de moto que te cubra por entero ,uncertainty
160,"Hey, @rebecarus, que me dice Amazon que ""Todas las bodas necesitan un plan B"" ya está cargado en mi Kindle. ¿Empiezo ya o qué? ",uncertainty
161,"@yolanday_y @el_pais Tras 72.000 años de viaje, conformate con que haya moléculas de Potasio y estén buenas ",positive
162,@mafolu2 no creas. Pero me gusta tener a la gente engañada  @GranCTimes,positive
163,Tú que he ido a cenar a mar de cristal y me he inflado y me duele la barriga ,negative
164,"Mira que soy pesimista a maza, pero odio que la gente sea TAAAAN pesimista ",negative
165,"@vanderhast Jajajaja en cuanto salga de mi bucle infinito con la casa, me imprimo los mapas a dos y lo estreno!! ",positive
166,"@VioletaTrujillo yo me resigno con alguna gente, si se creen a este personaje es porque no están dispuestos a escuchar ",negative
167,"@Baronachor El concepto es de lo más bonico, pero de eso a serlo hay un trecho ",litigious
168,"Voy a estar unos días desaparecida, me estoy quedando sin gigas jajajja  q vida + triste !!! Me voy al parque con los perros..",negative
169,Tener las piernas llenas de picaduras de mosquitos que parecen heridas NO ME HACE GRACIA. ,negative
170,@liamverse se llama saber cual es la mejor forma de crear estructuras que aguanten ese peso ,uncertainty
171,"@Mercadolibre Enhorabuena por los geniales resultados económicos de récord del trimestre pasado, hacéis un gran trabajo ",positive
172,Hay una exposición de cuadros y uno de ellos está estropeandose por el agua del aire acondicionado que le cae encima ,negative
173,"@CrimsonGhost__ Tio entonces piensas que mosca es un insulto, yo creo que eso es un poco irrespetuoso a las pobres ",negative
