,Text,Label
16737,"Hoy en @OndaCero_es @HerreraenlaOnda ...Rajoy, Merkel, Guardiola, Messi, belén Esteban... Nos vamos a reír !!!",negative
16738,Feliz día de la mujer!!! #VIVANLASMUJERES,positive
16739,"La palabra ""borroka"" ha sido dicha en tribuna. #estapasando",positive
16740,Todo preparado!! @HerreraenlaOnda @OndaCero_es http://t.co/XwD03B5h,positive
16741,Ahora habla Rosa10.Comienza pidiendo seriedad y debate.Y ahora explica nuestro juicio negativo a la propuesta del PP contra la que votaremos,positive
16742,UPy D anuncia el voto en contra de una reforma que considera  necesaria pero negativa: Incompleta y desequilibrada pq falta contrato único.,positive
16743,El PSOE adelanta que va a pedir la comparecencia de Gallardón en la comisión de Justicia por el aborto,positive
16744,Ayer con Pablo y las Hormigas en @El_Hormiguero http://t.co/tmKWxM4j,positive
16747,En un alarde de hipocresía habla de acompañamiento a los desempleados.,negative
16748,En la ponencia de #mujeresenigialdad #8deMarzo @gemmadelcorral http://t.co/1nI6UPkb,negative
16749,"Gallardón, encantado de comparecer para debatir sobre el aborto, como le pedía el PSOE",positive
16750,";-) RT @BelenJurado: @mariviromero Enhorabuena por la charla breve, consisa y lo mas importante: realista #mujeresenigualdad #ConOjosdeMujer",negative
16751,"El PP podria lograr  mayoria absoluta en Andalucía. El CIs no se moja. Le da 54-55 al PP, 44-46 al Psoe y 9-10 a IU. La absoluta está en 55.",positive
16752,"El Día Internacional de la Mujer no es una fiesta, es para reivindicar y persistir. Igual naturaleza, igual derecho en todos los países.",positive
16753,"Desde el #gobiernodelcambio estableceremos microcréditos, avales y servicios de apoyo a las empresarias. Me comprometo con el mundo rural.",positive
16756,"""@cclauortega: Me han echado de clase por leerle a #paula los tweets de @ristomejide"" Fomentando el fracaso escolar. Lo que me faltaba.",positive
16757,"Deudas de los ayunt. Álvaro habla de la deuda de 40.000 millones, y de como la mayoría de esa deuda ha sido provocada por ayunt del PPSOE",positive
16758,CiU apoya la reforma laboral del gobierno. Incluso Foro Asturias. El día en que el CIS da vendedor al PSOE ¿Habrá pacto PP/Foro? Creo que si,negative
16759,"“@miguel230874: Pero mientras, ya se está aplicando, correcto?” sí y si hay cambios se incorporan.",negative
16760,#8DeMarzo. Nuestro día. Felicidades a todas ;-)) http://t.co/mcSrz8bK,negative
16762,"""¿Sabéis quién es el niño Jesús?"", ""Sí, el hijo de la Lucía""  http://t.co/258hXoSK vía @el_pais",positive
16763,Una realidad real: El Ayto de Madrid lleva sin pagar puntualmente a los proveedores desde el año 2008. http://t.co/ba2lvZ3V,negative
16764,"¿Cómo se debe pagar a proveedores? Por orden de antigüedad y priorizando PYMES, quienes más necesitan la financiación http://t.co/ba2lvZ3V",negative
16769,Monago no pinta nada en Madrid. http://t.co/aNzYnQMD vía @GFVara,positive
16770,"La poetisa malagueña María Victoria Atencia, candidata al sillón n de la RAE  http://t.co/9fdaZDgn via @elmundoes #malaga",positive
16771,"En @laventana de @La_SER, con @carmenmorodo y @MunozEncinas #laventana",positive
16772,Hemos aceptado la enmienda del PP y el PSOE a nuestra PNL sobre el IVA superreducido de los ebooks. Todos los grupos votaron a favor.  @UPyD,positive
16773,".@javierarenas_pp está por encima de Griñán en valoración, como pasa en todas las encuestas http://t.co/Imhb0hBZ #elcambioandaluz",negative
16774,diariosur.es: Médicos denuncian la extinción del profesor asociado en las universidades http://t.co/doIwQzuo,negative
16775,Es formidable y tristísima la vileza que se está gastando el valiente Patxi López con las víctimas del terrorismo. Les deja helada la sangre,positive
16776,"“@javiersolana: me ha encantado verte. Siento haberme tenido que ir. Nos veremos Ave, Bcna,Madrid o quien sabe Pekin o Nueva York” Un placer",negative
16777,"Empezamos @TDtarde con @nievesherrero_ @JesusCintora Noelia Mnez, Paloma Zorrilla, Mediavilla y la presencia especial de Lucia Figar.",negative
16778,Un abrazo enorme que no nos impresionen las cifras RT @wasalcedo: con 5 millones de usuarios hay que tener suerte ... http://t.co/bldsBjyi,negative
16779,Comienzo con mi gente una campaña en la que quiero ennoblecer la política con debates apasionados pero sinceros. http://t.co/1y5Svfbk,positive
16780,Ay maÑica ojala pronto. RT @salaver7: @AlejandroSanz cuando vienes a zgz y aces un conciertico jajaaja,positive
16781,Gracias a ti. RT @danielatorresgo: @AlejandroSanz  Gracias ♥ http://t.co/6Z5bhUhO,positive
16782,Amaiur se pone chulo en el Congreso.Os lo enseñamos en el @TelediarioInter 20:30,positive
16783,Hoy explicamos en el @TelediarioInter 20:30 xq gallardón hablaba de violencia estructural. Con datos de ministerio de San ¡y de abortistass!,positive
16784,El gobierno catalán sólo da dinero a las ONGs que hagan todo en catalan. La beneficiencia sí discrimina... @TelediarioInter 20:30,positive
16785,El PP acaricia la mayoría absoluta en Andalucía. @TelediarioInter 20:30,positive
16787,"Libertad religiosa y libertad educativa, pdtes de Estrasburgo. hablamos con un experto internacional. @TelediarioInter 20:30",negative
16788,Gracias a todas por hacernos mejores seres humanos.,positive
16789,Hoy en @hora25 a las 21:00 testimonios de mujeres en paro A las 22.00 las declaraciones de Gallardon la campaña en Andalucia y Asturias,positive
16790,Vamos a por #yeswespainISDIFFERENT !!!;) jueves! Dedicado a las mujeres d la sala!!!;)),negative
16791,Alguien me pasa link para ver rueda de prensa en ESPAÑOL en el Departamento de Estado @StateDept Gracias!,positive
16792,"140 caracteres para decir las cosas,cuando faltan las palabras y los argumentos aparecen los insultos",negative
16793,"En unos minutos, en directo en 13TV. Me pregunta @alfonsomerlos.",negative
16794,Preparado para ver el partidazo entre el Man U y Athletic de Bilbao! Sera bonito seguro.,positive
16796,Pero q buenos son los @LosClones de @Intereconomia !!!!,positive
16797,yo :) “@montillavjavier: Me faltan 2 seguidores para 500. ¿Quién me ayuda?”,positive
16798,Aurrera Athletic!! Con ese golazo de Llorente vamos a por la victoria!! Con este Manchester no tenemos ni para empezar (al descanso 1-1),negative
16799,Mi primer día de radio acaba con luna llena.,negative
16800,#elcambioandaluz @javierarenas_pp ;-) http://t.co/ru5QLnLh,negative
16801,#Casablanca http://t.co/a60ZRdar,negative
16803,"Esta es la luna que se ve desde mi ventana. Indiferente al diferencial d la deuda, apalancada de luz prestada. En paz. http://t.co/BaKSSN5l",negative
16804,http://t.co/h0earSWv.     Ahi esta el regalito.,negative
16805,Ilusión por #elcambioandaluz @eliasbendodo #malaga http://t.co/hZ9hFwgG,negative
16806,"Para que Andalucía siga en el camino seguro, para seguir avanzando en igualdad y en derechos #VotaPSOE",negative
16807,"La clasificación internacional de enfermedades desconoce la leyenda del síndrome post aborto, como la sociología la violencia estructural.",negative
16810,"Si Aguirre y Gallardón se ponen de acuerdo en la existencia de la violencia estructural contra la maternidad,  es que tal cosa no existe.",positive
16813,Portada El País http://t.co/6Mf4S8Ku ...,negative
16814,Portada La Gaceta http://t.co/9ix298Tj ...,negative
16815,Portada Marca http://t.co/CvCD1Nm1 ...,negative
16816,"El enviado ONU y Liga Árabe para Siria, Kofi Annan, rechaza posible intervención militar en Siria. Considera que empeoraría la situación",negative
16817,"Goodluck Jonathan,presidente Nigeria,confirma detención de todos los secuestradores del ciudadano británico y otro italiano, fallecidos ayer",negative
16818,.@CIES_VIGO Yo no digo que Gallardón sea de izquierda. Se puede girar a la derecha DESDE la derecha ;-),negative
16819,Hoy es viernes y los sueños brillan mas!!,positive
16820,Con los medicamentos también se pueden hacer negocios vomitivos. La trama de Dorribo. http://t.co/SC3qtrmz,positive
16821,Andalucía en la encrucijada. A la derecha el precipicio a la izquierda un río de aguas bravas. Decide #25M,negative
16822,"Con el maestro madrileño David Mora, al que entregué premio del @aytoSalamanca a mejor Faena de la Feria #Salamanca. http://t.co/0LuYjjrm",positive
16823,El final de la escapada de Banca Cívica. Algún día habrá que contar esta historia. http://t.co/q5mYxdNH,negative
16824,En un ratito...,negative
16825,“@LucaCulinquieta: Boris Vian convertía la luz en perlas de color. Gabilondo @EDCHrne convierte las palabras en perlas de sonido,positive
16826,"Dicen que les ""faltamos al respeto"" ¿Qué os parece? Los abertzales contra EL MUNDO  vÃ­a @elmundo_orbyt http://t.co/KSd0AwHf",positive
16827,"Q fuerte,q fuerte,q fuerte... http://t.co/CyTIhgdT",positive
16830,Comisiones Obreras aprueba por unanimidad la convocatoria de huelga general contra la reforma laboral para el 29 de marzo,negative
16831,Ya está convocada la huelga general para el 29 tal y como os adelanté ayer. ¿Os parece justificada?,negative
16832,La Junta saca dinero de los institutos para pagar la enseñanza concertada. hoy.es http://t.co/6ltrFTUH vía @hoyextremadura,negative
16833,El Supremo revisará en vista pública el 28 de marzo la condena a #Otegi y a otros 4 integrantes de #Bateragune http://t.co/FEqcnba6,negative
16834,#29noalahuelgageneral,negative
16835,Pido #votaPP para un proyecto moderado que cree en la libertad. Ofrezco el aval de la creación de 5M de empleos en España y 1M en #Andalucía,negative
16836,RT @jordiGlez: Coca-Cola y Pepsi cambian la receta para evitar una 'etiqueta de cáncer' http://t.co/LMYUwry3 vía @elmundosalud,negative
16837,Hoy hemos firmado un convenio con el Ayuntamiento y la Diputación de Granada para dar Teleasistencia a mas de 9000 mayores granadinos.,negative
16838,"A las 3 en @A3noticias, el consejo de ministros aprueba la dación en pago, con condiciones. Os explicaremos cuáles son esas condiciones",negative
16839,"@mgilguerrero @JoelaReina Míralos aquí, son la leche, a mi me encantan:http://t.co/DyDB7YpU",negative
16840,"De San Sebastián tenían que ser, Fede, de San Sebastián... @FedericoQuevedo @joelareina",positive
16842,Ya he visto el sol del Sur,negative
16843,@FedericoQuevedo una faena gorda,negative
16844,Por aquí están preparados para la nieve... http://t.co/1s8HOna5,negative
16845,Las 'facturas sombra' llegan también a las aulas públicas http://t.co/pSnM4vhQ,negative
16846,"Mañana volvemos a Luarca a las 19,30 en el colegio Padre Galo con Aurelio Martín.",negative
16848,"Que es el ""BarçaGate""?",negative
16849,"Ah! Gracias, el escandaloso comentario, que país! “@joseantoniodelp: @PilarGGranja la profunda garganta de Laporta http://t.co/haBaTcfd”",negative
16850,"hahahshahshsha “@Nakht1: @PilarGGranja Nada, ni siquiera se respetan los derechos de los trabajadores.”",positive
16851,Hoy se ha aprobado una pseudo dación en pago. ¿Guiño al 15M? Hemos hablado con familas a punto de deshaucio. @TelediarioInter 20:30,positive
16852,La inmersión linGúística llega también a la Justicia. Os mostramos un caso increíble. @TelediarioInter 20:30,positive
16854,Comenzamos ;-)) #elcambioandaluz     #malaga http://t.co/byayRbyU,positive
16857,". @javierarenas_pp "" la Consejeria de Turismo estará en #Malaga "" http://t.co/lEqj5h0U",negative
16858,Con mujeres de la Asoc de Nigerianos de #Malaga que han venido al mitin ;-)) http://t.co/UABrZpx8,negative
16859,Volviendo de Cangues mareado como un pato ¡ Qué carretera !,negative
16861,Los miles #proveedores d CLM a los q los socialistas dejaron entrampados hasta l cejas podrán cobrar  gracias a @mdcospedal y @marianorajoy,positive
16862,GRACIAS SANTANDER!!! hoy ha sido uno de los días mas emocionantes de mi vida!!! Volveremos en verano! Os espero en la BALLENA!!!,negative
16863,Pues yo pienso trabajar el día de la huelga.Porque tengo todo el derecho. #ahílodejo #HuelgaGeneral #29MhuelgaGeneral #29M A buenas horas...,negative
16865,"Itxu Diaz,""la corrupción se desparrama por fuera del periódico"". Metáfora desgarradora..",negative
16867,"Esto es el top ten de onda melodía de hace cincuenta años, x lo menos!!!",negative
16868,Con @javierarenas_pp visitando las instalaciones de una planta hortofrutícola en Vélez-Málaga http://t.co/0w6Zv1tU,negative
16869,Por fin he vsto La Piel que Habito. No tengo palabras.,positive
16870,He puesto 2 RT contrapuestos: nadie indiferente.,positive
16871,El primero. @elmundoes: La juez envía a prisión al exdirector de Trabajo andaluz imputado por el caso de los ERE falsos http://t.co/OadFKKj2,negative
16872,RT @alfaro864: @paurubio Que le dijo un Globo a otro Globo... I glove you :),negative
16873,Bdías. Hoy hace un año que escribí mi primer tuit. 89.998 gracias. Vuestra influencia me ha ayudado mucho a dirigir EM e impulsar Orbyt,positive
16874,"La violencia estructural sobre las mujeres es la desigualdad social y  laboral junto al  machismo ideológico, religioso y cultural.",positive
16875,Lanzarse a las calles con las botas de macarra... Gran sábado.,positive
16876,Los partos prematuros se han triplicado por culpa de la ansiedad y el estrés. http://t.co/LkylJNeI,positive
16877,Acabo de recibir ejemplares d mi nuevo libro q sale en una semana. Que os guste! http://t.co/sY4YmPxs,positive
16878,"Me encanta esta foto de la portada  de @diario_sur   @esperanzaona , @eliasbendodo , @javierarenas_pp y @marianorajoy http://t.co/TfDxYSP3",positive
16879,Me dice la editorial que si. RT @rachelphaba: @sevillajordi va a salir en electrónico?,positive
16881,"En Almería, acto a las 12h en la Rambla con Diego Valderas y Rosalía Martin. IU sigue generando confianza, cada día más. #25M #rebelate",negative
16882,"Los jóvenes , especialmente afectados por las nulas oportunidades q le ofrece #Griñan , están deseando #elcambioandaluz http://t.co/PjcN7AVw",negative
16883,"Hola a todos, hoy en Almería con @javierarenas_pp y @marianorajoy mitin en el pabellón Rafael Florido, podéis seguirlo  http://t.co/7sKpxHOH",negative
16884,"Convertiremos Bruselas en la novena provincia de las prioridades del #gobiernodelcambio para defender nuestra agricultura,ganadería y pesca",negative
16885,"Rematado para @Semanaldigital ""29M: ópera bufa y tragedia nacional"" #29NoaLaHuelgaGeneral",positive
16886,Sorpresas BOE. Si el hipotecado tiene avalista no puede acogerse a dación en pago http://t.co/dfgZGhyW / vía @elblogsalmon,negative
16887,"Los chinos, q son capaces d copiarlo todo, ahora van a x nuestro jamón. Dicen que ni se le parece, pero lo venden ¡a 1.700 euros!",negative
16888,Arzak... Nunca he flipado tanto como con aquella doble página. #ganasdellorar,negative
16889,Saudi a los rusos: el veto responsable de la continuación de la violencia.Rusia a Sudis.No protegemos a Assad..,negative
16890,Annan en Siria y las matanzas continúan.,negative
